video_id,subgroup,segment_index,start,end,content_type,alignment_score,narration,hands_visible,instructional_density,visual_avg_score,visual_pct_correlated,transcript_avg_score,transcript_pct_correlated,n_visual,n_transcript
Sd6CcsCgFbg,conventional,50,490,500,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,51,500,510,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,52,510,520,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,53,520,530,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,54,530,540,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,55,540,550,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,56,550,560,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,57,560,570,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,58,570,580,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,59,580,590,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,60,590,600,slide_or_powerpoint,100,True,False,4,0.0,0.0,20.0,0.0,1,1
Sd6CcsCgFbg,conventional,61,600,610,equipment_closeup,100,True,False,5,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,62,610,620,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,63,620,630,equipment_closeup,100,True,False,5,85.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,64,630,640,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,65,640,650,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,66,650,660,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,67,660,670,equipment_closeup,100,True,False,5,0.0,0.0,20.0,0.0,1,1
Sd6CcsCgFbg,conventional,68,670,680,equipment_closeup,100,True,False,5,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,69,680,690,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,70,690,700,equipment_closeup,100,True,False,5,85.0,100.0,20.0,0.0,1,1
Sd6CcsCgFbg,conventional,71,700,710,equipment_closeup,100,True,False,5,0.0,0.0,92.0,100.0,1,1
Sd6CcsCgFbg,conventional,72,710,720,equipment_closeup,100,True,False,5,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,73,720,730,equipment_closeup,100,True,False,5,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,74,730,740,equipment_closeup,100,True,False,5,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,75,740,750,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,76,750,760,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,77,760,770,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,78,770,780,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,79,780,790,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,80,790,800,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,81,800,810,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,82,810,820,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,83,820,830,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,84,830,840,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,85,840,850,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,86,850,860,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,87,860,870,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,88,870,880,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,89,880,890,equipment_closeup,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,90,890,900,other,0,False,False,1,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,91,900,910,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,92,910,920,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,93,920,930,screen_or_software,95,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,94,930,940,screen_or_software,95,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,95,940,950,screen_or_software,95,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,96,950,960,screen_or_software,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,97,960,970,screen_or_software,80,True,True,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,98,970,980,screen_or_software,100,True,True,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,99,980,990,slide_or_powerpoint,95,True,False,2,80.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,100,990,1000,slide_or_powerpoint,95,True,False,2,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,101,1000,1010,slide_or_powerpoint,95,True,False,2,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,102,1010,1020,slide_or_powerpoint,95,True,False,2,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,103,1020,1030,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,104,1030,1040,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,105,1040,1050,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,106,1050,1060,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,107,1060,1070,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,108,1070,1080,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,109,1080,1090,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,110,1090,1100,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,111,1100,1110,slide_or_powerpoint,95,True,False,3,0.0,0.0,20.0,0.0,1,1
Sd6CcsCgFbg,conventional,112,1110,1120,slide_or_powerpoint,95,True,False,3,0.0,0.0,90.0,100.0,1,1
Sd6CcsCgFbg,conventional,113,1120,1130,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,114,1130,1140,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,115,1140,1150,slide_or_powerpoint,95,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,116,1150,1160,slide_or_powerpoint,95,True,False,3,85.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,117,1160,1170,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,118,1170,1180,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,119,1180,1190,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,120,1190,1200,slide_or_powerpoint,95,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,121,1200,1210,presenter_talking,100,True,False,2,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,122,1210,1220,slide_or_powerpoint,100,True,False,2,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,123,1220,1230,slide_or_powerpoint,100,True,False,2,0.0,0.0,80.0,100.0,1,1
Sd6CcsCgFbg,conventional,124,1230,1240,presenter_talking,100,True,False,2,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,125,1240,1250,presenter_talking,100,True,False,2,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,126,1250,1300,presenter_talking,100,True,False,2,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,127,1300,1310,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,128,1310,1320,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,129,1320,1330,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,130,1330,1340,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,131,1340,1350,presenter_talking,100,True,False,3,0.0,0.0,95.0,100.0,1,1
Sd6CcsCgFbg,conventional,132,1350,1360,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,133,1360,1370,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,134,1370,1380,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,135,1380,1390,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,136,1390,1400,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,137,1400,1410,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,138,1410,1420,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,139,1420,1430,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,140,1430,1440,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,141,1440,1450,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,142,1450,1460,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,143,1460,1470,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,144,1470,1480,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,145,1480,1490,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,146,1490,1500,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,147,1500,1510,presenter_talking,100,True,False,3,98.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,148,1510,1520,presenter_talking,100,True,False,3,95.0,100.0,70.0,100.0,1,1
Sd6CcsCgFbg,conventional,149,1520,1530,presenter_talking,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,150,1530,1540,presenter_talking,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,151,1500,1510,slide_or_powerpoint,100,True,False,3,85.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,152,1510,1520,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,153,1520,1530,slide_or_powerpoint,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,154,1530,1540,slide_or_powerpoint,100,True,False,3,80.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,155,1540,1550,slide_or_powerpoint,100,True,False,3,0.0,0.0,90.0,100.0,1,1
Sd6CcsCgFbg,conventional,156,1550,1600,slide_or_powerpoint,100,True,False,3,90.0,100.0,80.0,100.0,1,1
Sd6CcsCgFbg,conventional,157,1600,1610,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,158,1610,1620,slide_or_powerpoint,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,159,1620,1630,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,160,1630,1640,slide_or_powerpoint,100,True,False,3,90.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,161,1640,1650,slide_or_powerpoint,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,162,1650,1700,slide_or_powerpoint,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,163,1700,1710,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,164,1710,1720,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,165,1720,1730,slide_or_powerpoint,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,166,1730,1740,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,167,1740,1750,slide_or_powerpoint,100,True,False,3,70.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,168,1750,1800,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,169,1800,1810,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,170,1810,1820,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,171,1820,1830,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,172,1830,1840,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,173,1840,1850,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,174,1850,1900,slide_or_powerpoint,100,True,False,3,0.0,0.0,10.0,0.0,1,1
Sd6CcsCgFbg,conventional,175,1900,1910,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,176,1910,1920,slide_or_powerpoint,100,True,False,3,0.0,0.0,10.0,0.0,1,1
Sd6CcsCgFbg,conventional,177,1920,1930,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,178,1930,1940,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,179,1940,1950,slide_or_powerpoint,100,True,False,3,0.0,0.0,80.0,100.0,1,1
Sd6CcsCgFbg,conventional,180,1950,2000,slide_or_powerpoint,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,181,1800,1810,diagram_or_whiteboard,100,True,False,3,85.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,182,1810,1820,diagram_or_whiteboard,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,183,1820,1830,diagram_or_whiteboard,100,True,False,3,90.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,184,1830,1840,diagram_or_whiteboard,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,185,1840,1850,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,186,1850,1900,diagram_or_whiteboard,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,187,1900,1910,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,188,1910,1920,diagram_or_whiteboard,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,189,1920,1930,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,190,1930,1940,diagram_or_whiteboard,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,191,1940,1950,diagram_or_whiteboard,100,True,False,4,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,192,1950,2000,diagram_or_whiteboard,100,True,False,4,95.0,100.0,20.0,0.0,1,1
Sd6CcsCgFbg,conventional,193,2000,2010,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,194,2010,2020,diagram_or_whiteboard,100,True,False,3,95.0,100.0,10.0,0.0,1,1
Sd6CcsCgFbg,conventional,195,2020,2030,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,196,2030,2040,diagram_or_whiteboard,100,True,False,3,0.0,0.0,92.0,100.0,1,1
Sd6CcsCgFbg,conventional,197,2040,2050,diagram_or_whiteboard,100,True,False,3,0.0,0.0,95.0,100.0,1,1
Sd6CcsCgFbg,conventional,198,2050,2100,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,199,2100,2110,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,200,2110,2120,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,201,2120,2130,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,202,2130,2140,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,203,2140,2150,diagram_or_whiteboard,100,True,False,3,95.0,100.0,20.0,0.0,1,1
Sd6CcsCgFbg,conventional,204,2150,2160,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,205,2160,2170,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,206,2170,2180,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,207,2180,2190,diagram_or_whiteboard,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,208,2190,2200,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,209,2200,2210,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,210,2210,2220,diagram_or_whiteboard,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,211,3500,3510,slide_or_powerpoint,100,True,False,2,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,212,3510,3520,slide_or_powerpoint,100,True,False,3,0.0,0.0,90.0,100.0,1,1
Sd6CcsCgFbg,conventional,213,3520,3530,slide_or_powerpoint,100,True,False,3,95.0,100.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,214,3530,3540,slide_or_powerpoint,100,True,False,3,95.0,100.0,70.0,100.0,1,1
Sd6CcsCgFbg,conventional,215,3540,3550,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,216,3550,3600,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,217,3600,3610,slide_or_powerpoint,100,True,False,4,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,218,3610,3620,slide_or_powerpoint,100,True,False,5,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,219,3620,3630,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,220,3630,3640,slide_or_powerpoint,100,True,False,3,0.0,0.0,92.0,100.0,1,1
Sd6CcsCgFbg,conventional,221,3640,3650,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,222,3650,3700,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,223,3700,3710,slide_or_powerpoint,100,True,False,3,0.0,0.0,20.0,0.0,1,1
Sd6CcsCgFbg,conventional,224,3710,3720,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,225,3720,3730,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,226,3730,3740,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,227,3740,3750,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,228,3750,3800,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,229,3800,3810,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,230,3810,3820,slide_or_powerpoint,100,True,False,3,0.0,0.0,20.0,0.0,1,1
Sd6CcsCgFbg,conventional,231,3820,3830,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
Sd6CcsCgFbg,conventional,232,3830,3834,slide_or_powerpoint,100,True,False,1,0.0,0.0,0.0,0.0,0,1
GrvvkYTW_0k,conventional,1,0,10,presenter_talking,100,True,False,1,49.09090909090909,54.54545454545454,42.18181818181818,45.45454545454545,11,11
GrvvkYTW_0k,conventional,2,10,20,other,0,False,False,1,0.0,0.0,18.181818181818183,18.181818181818183,11,11
GrvvkYTW_0k,conventional,3,20,30,animation_or_graphic,0,False,False,1,0.0,0.0,0.0,0.0,11,0
GrvvkYTW_0k,conventional,4,30,40,animation_or_graphic,0,False,False,1,25.90909090909091,27.27272727272727,48.63636363636363,54.54545454545454,11,11
GrvvkYTW_0k,conventional,5,40,50,diagram_or_whiteboard,0,False,False,1,67.27272727272727,72.72727272727273,33.63636363636363,45.45454545454545,11,11
GrvvkYTW_0k,conventional,6,50,60,presenter_talking,0,False,False,1,90.9090909090909,100.0,52.18181818181818,54.54545454545454,11,11
GrvvkYTW_0k,conventional,7,60,70,diagram_or_whiteboard,100,True,True,3,1.8181818181818181,0.0,1.8181818181818181,0.0,11,11
GrvvkYTW_0k,conventional,8,70,80,diagram_or_whiteboard,100,True,True,5,0.0,0.0,0.0,0.0,11,11
GrvvkYTW_0k,conventional,9,80,90,diagram_or_whiteboard,100,True,True,5,8.636363636363637,9.090909090909092,7.2727272727272725,18.181818181818183,11,11
GrvvkYTW_0k,conventional,10,90,100,diagram_or_whiteboard,100,True,True,5,0.0,0.0,47.09090909090909,54.54545454545454,11,11
GrvvkYTW_0k,conventional,11,100,110,diagram_or_whiteboard,100,True,True,3,0.0,0.0,21.09090909090909,27.27272727272727,11,11
GrvvkYTW_0k,conventional,12,110,120,other,30,True,True,1,12.727272727272727,18.181818181818183,23.636363636363637,27.27272727272727,11,11
GrvvkYTW_0k,conventional,13,120,130,other,50,True,False,1,50.45454545454545,54.54545454545454,24.545454545454547,27.27272727272727,11,11
GrvvkYTW_0k,conventional,14,130,140,diagram_or_whiteboard,100,True,True,5,75.45454545454545,81.81818181818183,46.36363636363637,54.54545454545454,11,11
GrvvkYTW_0k,conventional,15,140,150,diagram_or_whiteboard,100,True,True,5,60.45454545454545,63.63636363636363,6.818181818181818,9.090909090909092,11,11
GrvvkYTW_0k,conventional,16,150,160,diagram_or_whiteboard,100,True,True,5,93.63636363636364,100.0,26.545454545454547,27.27272727272727,11,11
GrvvkYTW_0k,conventional,17,160,170,diagram_or_whiteboard,100,True,True,3,22.727272727272727,27.27272727272727,13.636363636363637,18.181818181818183,11,11
GrvvkYTW_0k,conventional,18,170,180,diagram_or_whiteboard,100,True,True,4,15.909090909090908,18.181818181818183,40.45454545454545,45.45454545454545,11,11
GrvvkYTW_0k,conventional,19,180,190,diagram_or_whiteboard,100,True,True,4,23.181818181818183,27.27272727272727,10.0,9.090909090909092,11,11
GrvvkYTW_0k,conventional,20,190,200,diagram_or_whiteboard,100,True,True,4,7.2727272727272725,9.090909090909092,20.454545454545453,27.27272727272727,11,11
GrvvkYTW_0k,conventional,21,200,210,diagram_or_whiteboard,100,True,True,4,39.09090909090909,45.45454545454545,0.9090909090909091,0.0,11,11
GrvvkYTW_0k,conventional,22,210,220,diagram_or_whiteboard,100,True,True,4,80.45454545454545,90.9090909090909,40.90909090909091,45.45454545454545,11,11
GrvvkYTW_0k,conventional,23,220,230,equipment_closeup,100,True,False,2,35.0,36.36363636363637,15.454545454545455,18.181818181818183,11,11
GrvvkYTW_0k,conventional,24,230,240,slide_or_powerpoint,100,True,False,4,17.272727272727273,18.181818181818183,21.181818181818183,36.36363636363637,11,11
GrvvkYTW_0k,conventional,25,240,250,diagram_or_whiteboard,100,True,True,4,75.9090909090909,81.81818181818183,14.545454545454545,18.181818181818183,11,11
GrvvkYTW_0k,conventional,26,250,260,diagram_or_whiteboard,100,True,True,4,33.18181818181818,36.36363636363637,13.818181818181818,18.181818181818183,11,11
GrvvkYTW_0k,conventional,27,260,270,diagram_or_whiteboard,100,True,True,4,24.272727272727273,27.27272727272727,29.09090909090909,36.36363636363637,11,11
GrvvkYTW_0k,conventional,28,270,280,diagram_or_whiteboard,100,True,True,4,83.18181818181819,90.9090909090909,15.454545454545455,18.181818181818183,11,11
GrvvkYTW_0k,conventional,29,280,290,diagram_or_whiteboard,100,True,True,4,0.0,0.0,41.09090909090909,45.45454545454545,11,11
GrvvkYTW_0k,conventional,30,290,300,diagram_or_whiteboard,100,True,True,4,0.0,0.0,34.36363636363637,45.45454545454545,11,11
GrvvkYTW_0k,conventional,31,300,310,slide_or_powerpoint,100,True,False,4,33.18181818181818,36.36363636363637,8.181818181818182,9.090909090909092,11,11
GrvvkYTW_0k,conventional,32,310,320,slide_or_powerpoint,100,True,False,4,59.09090909090909,63.63636363636363,5.454545454545454,9.090909090909092,11,11
GrvvkYTW_0k,conventional,33,320,330,slide_or_powerpoint,100,True,False,4,25.0,27.27272727272727,7.7272727272727275,9.090909090909092,11,11
GrvvkYTW_0k,conventional,34,330,340,slide_or_powerpoint,100,True,False,4,50.0,54.54545454545454,16.545454545454547,18.181818181818183,11,11
